user_id;registration_date;payment_date;revenue;payment_service_id;payment_provider;place;country;product_id
114154504;21.10.2017 1:54;21.10.2017 2:18;4602;146;Деньги от Google Play;EmptyLikes;US;com.topface.topface.sub.coins.month.40.5
114276051;28.10.2017 18:50;13.11.2017 5:34;1261;19;Деньги от Payment Ninja;EmptyLikes;US;pn.coins.6.1
114437929;06.11.2017 19:19;10.11.2017 20:48;12610;19;Деньги от Payment Ninja;EmptyLikes;AE;pn.coins.100.10
114092595;16.10.2017 22:03;21.10.2017 22:30;4537;147;Деньги от Google Play;PopularUserBlockDialog;US;com.topface.topface.sub.vip.month.5
114067210;15.10.2017 15:04;15.10.2017 15:07;6305;19;Деньги от Payment Ninja;Menu;GB;pn.coins.40.5
114155327;21.10.2017 3:28;21.10.2017 3:39;6422;147;Деньги от Google Play;none;FR;com.topface.topface.sub.vip.month.5
114360585;02.11.2017 20:22;04.11.2017 10:59;3900;146;Деньги от Google Play;EmptyLikes;IT;com.topface.topface.sub.coins.month.40.5
114141479;20.10.2017 5:45;25.10.2017 3:04;4706;147;Деньги от Google Play;PopularUserChatBlock;CA;com.topface.topface.sub.vip.month.5
114301797;30.10.2017 0:57;10.11.2017 19:42;3783;67;Деньги от Payment Ninja;Fans;GB;pn.likes.100.3
114166112;21.10.2017 19:11;03.11.2017 10:44;6305;19;Деньги от Payment Ninja;EmptyLikes;GB;pn.coins.40.5
114354831;02.11.2017 12:22;02.11.2017 12:26;6448;147;Деньги от Google Play;AutoReplyMessage;IT;com.topface.topface.sub.vip.month.5
114371728;03.11.2017 14:48;11.11.2017 17:21;6305;19;Деньги от Payment Ninja;Gifts;IT;pn.coins.40.5
114356833;02.11.2017 15:24;05.11.2017 20:25;4745;147;Деньги от Google Play;UserProfileFragment;CL;com.topface.topface.sub.vip.month.5
114130516;19.10.2017 13:07;20.10.2017 23:19;1508;68;Деньги от PaymentWall (mobile);none;US;com.topface.topface.buy.sms.vip.day.10
114168723;21.10.2017 21:48;21.10.2017 21:52;7930;147;Деньги от Google Play;SendMessage;ES;com.topface.topface.sub.vip.month.10
114182851;22.10.2017 19:27;29.10.2017 18:41;2314;67;Деньги от Google Play;Admirations;FR;com.topface.topface.likes.100.3
114210220;24.10.2017 14:17;25.10.2017 14:27;3783;67;Деньги от Payment Ninja;EmptyLikes;CA;pn.likes.100.3
114291379;29.10.2017 15:24;31.10.2017 11:27;2665;146;Деньги от Google Play;EmptyLikes;TR;com.topface.topface.sub.coins.month.40.5
114282013;29.10.2017 2:50;14.11.2017 4:08;897;19;Деньги от Google Play;EmptyLikes;US;com.topface.topface.coins.6.1
91210310;19.01.2015 11:49;14.12.2016 16:16;143;0;Деньги от PaymentWall (mobile);REFUND Деньги от PaymentWall (mobile);RU;
114162561;21.10.2017 15:12;22.10.2017 17:38;6292;147;Деньги от Payment Ninja;LeftMenu;US;pn..sub.vip.month.5
114286943;29.10.2017 10:54;10.11.2017 13:14;1261;19;Деньги от Payment Ninja;autorefill;AR;pn.coins.6.1
114415658;05.11.2017 19:36;07.11.2017 20:04;3783;67;Деньги от Payment Ninja;EmptyLikes;IL;pn.likes.100.3
114434329;06.11.2017 16:02;08.11.2017 22:32;3887;147;Деньги от Google Play;none;US;com.topface.topface.sub.vip.month.5
114463059;08.11.2017 3:39;15.11.2017 9:28;9087;147;Деньги от Google Play;TrialVipPopup;US;com.topface.topface.sub.trial.vip.month.10.v2
114427381;06.11.2017 7:49;06.11.2017 7:53;4537;147;Деньги от Google Play;AutoReplyMessage;US;com.topface.topface.sub.vip.month.5
114067625;15.10.2017 15:32;23.10.2017 13:38;12727;147;Деньги от Google Play;Dating;GB;com.topface.topface.sub.trial.vip.month.13
114422698;06.11.2017 0:54;08.11.2017 15:09;6266;147;Деньги от Google Play;promo.key31;DE;com.topface.topface.sub.vip.month.5
114400800;05.11.2017 3:55;06.11.2017 0:28;1261;19;Деньги от Payment Ninja;EmptyLikes;US;pn.coins.6.1
114125986;19.10.2017 2:48;19.10.2017 3:09;6474;147;Деньги от Google Play;AutoReplyMessage;ES;com.topface.topface.sub.vip.month.5
114413614;05.11.2017 18:10;05.11.2017 20:38;6292;147;Деньги от Payment Ninja;no_symphaties_no_vip_stub;CL;pn..sub.vip.month.5
114415658;05.11.2017 19:36;06.11.2017 13:50;6292;147;Деньги от Payment Ninja;PopularUserBlockDialog;IL;pn..sub.vip.month.5
114128268;19.10.2017 9:06;26.10.2017 11:11;16913;147;Деньги от Google Play;AutoReplyMessage;BE;com.topface.topface.sub.trial.vip.month.13
114400365;05.11.2017 3:05;07.11.2017 5:54;3783;67;Деньги от Payment Ninja;EmptyLikes;ES;pn.likes.100.3
114194720;23.10.2017 14:16;29.10.2017 9:25;871;146;Деньги от Google Play;EmptyLikes;IL;com.topface.topface.sub.coins.month.6.1
114423769;06.11.2017 2:02;11.11.2017 8:29;1261;19;Деньги от Payment Ninja;EmptyLikes;US;pn.coins.6.1
114248470;26.10.2017 22:27;27.10.2017 15:22;3913;146;Деньги от Google Play;EmptyLikes;IT;com.topface.topface.sub.coins.month.40.5
114358149;02.11.2017 17:09;07.11.2017 4:00;3640;146;Деньги от Google Play;Menu;GB;com.topface.topface.sub.coins.month.40.5
114317272;30.10.2017 22:57;04.11.2017 4:45;6292;147;Деньги от Payment Ninja;AutoReplyMessage;IT;pn..sub.vip.month.5
114159547;21.10.2017 11:17;13.11.2017 21:26;6292;147;Деньги от Payment Ninja;PopularUserBlockDialog;IL;pn..sub.vip.month.5
114248470;26.10.2017 22:27;27.10.2017 23:29;1898;68;Деньги от PaymentWall (mobile);none;IT;com.topface.topface.buy.sms.vip.day.10
114094465;17.10.2017 0:02;17.10.2017 1:15;5512;147;Деньги от Google Play;PopularUserBlockDialog;IL;com.topface.topface.sub.vip.month.5
114282013;29.10.2017 2:50;06.11.2017 7:23;9087;147;Деньги от Google Play;TrialVipPopup;US;com.topface.topface.sub.trial.vip.month.10.v2
114380828;04.11.2017 1:22;11.11.2017 3:23;12727;147;Деньги от Google Play;TrialVipPopup;US;com.topface.topface.sub.trial.vip.month.13
114436567;06.11.2017 18:06;10.11.2017 10:29;6292;147;Деньги от Google Play;LeftMenu;DE;com.topface.topface.sub.vip.month.5
114345988;01.11.2017 19:54;14.11.2017 12:52;9087;147;Деньги от Google Play;TrialVipPopup;US;com.topface.topface.sub.trial.vip.month.10.v2
114048202;14.10.2017 12:03;23.10.2017 12:52;12909;147;Деньги от Google Play;TrialVipPopup;BE;com.topface.topface.sub.trial.vip.month.10.v2
114491856;09.11.2017 22:48;11.11.2017 18:21;741;146;Деньги от Google Play;EmptyLikes;AR;com.topface.topface.sub.coins.month.6.1
114249497;26.10.2017 23:46;13.11.2017 19:00;3913;146;Деньги от Google Play;Menu;ES;com.topface.topface.sub.coins.month.40.5
114219835;25.10.2017 2:33;01.11.2017 4:34;10686;147;Деньги от Google Play;TrialVipPopup;AR;com.topface.topface.sub.trial.vip.month.10.v2
114276051;28.10.2017 18:50;12.11.2017 4:54;1261;19;Деньги от Payment Ninja;autorefill;US;pn.coins.6.1
114077995;16.10.2017 1:38;17.10.2017 0:40;31525;19;Деньги от Payment Ninja;Menu;IT;pn.coins.300.25
114400123;05.11.2017 2:37;06.11.2017 17:43;1456;127;Деньги от Ninja;sympathy_access;IT;
114080998;16.10.2017 7:43;23.10.2017 14:11;12727;147;Деньги от Google Play;TrialVipPopup;US;com.topface.topface.sub.trial.vip.month.13
114356643;02.11.2017 15:07;04.11.2017 2:25;3978;146;Деньги от Google Play;EmptyLikes;CL;com.topface.topface.sub.coins.month.40.5
114318019;30.10.2017 23:53;31.10.2017 0:05;1898;68;Деньги от PaymentWall (mobile);none;IT;com.topface.topface.buy.sms.vip.day.10
114282013;29.10.2017 2:50;14.11.2017 22:02;897;19;Деньги от Google Play;EmptyLikes;US;com.topface.topface.coins.6.1
114248470;26.10.2017 22:27;07.11.2017 0:04;6292;147;Деньги от Payment Ninja;promo.key31;IT;pn..sub.vip.month.5
114306512;30.10.2017 9:48;07.11.2017 11:48;10439;147;Деньги от Google Play;TrialVipPopup;GB;com.topface.topface.sub.trial.vip.month.10.v2
114192793;23.10.2017 11:34;26.10.2017 17:09;1625;67;Деньги от Google Play;Admirations;US;com.topface.topface.likes.100.3
114477416;09.11.2017 3:14;10.11.2017 17:49;481;19;Деньги от PaymentWall (mobile);none;CL;com.topface.topface.buy.sms.coins.8
114348408;01.11.2017 22:57;05.11.2017 14:00;4056;68;Деньги от PaymentWall (mobile);none;DE;com.topface.topface.buy.sms.vip.day.10
114432428;06.11.2017 14:03;13.11.2017 16:47;10556;147;Деньги от Google Play;TrialVipPopup;AR;com.topface.topface.sub.trial.vip.month.10.v2
114119977;18.10.2017 18:30;12.11.2017 12:03;1261;19;Деньги от Payment Ninja;EmptyLikes;FR;pn.coins.6.1
114450619;07.11.2017 12:33;07.11.2017 12:47;6292;147;Деньги от Payment Ninja;AutoReplyMessage;US;pn..sub.vip.month.5
114092595;16.10.2017 22:03;23.10.2017 12:50;6292;147;Деньги от Payment Ninja;promo.key31;US;pn..sub.vip.month.5
114119977;18.10.2017 18:30;22.10.2017 4:49;1261;19;Деньги от Payment Ninja;autorefill;FR;pn.coins.6.1
114287590;29.10.2017 11:39;05.11.2017 14:16;9087;147;Деньги от Google Play;TrialVipPopup;US;com.topface.topface.sub.trial.vip.month.10.v2
114150378;20.10.2017 20:09;27.10.2017 2:11;6305;19;Деньги от Payment Ninja;EmptyLikes;CA;pn.coins.40.5
114077995;16.10.2017 1:38;16.10.2017 2:08;1261;19;Деньги от Payment Ninja;Gifts;IT;pn.coins.6.1
114282736;29.10.2017 4:47;05.11.2017 10:45;12662;147;Деньги от Google Play;TrialVipPopup;FR;com.topface.topface.sub.trial.vip.month.10.v2
114232368;25.10.2017 22:08;04.11.2017 16:17;3783;67;Деньги от Payment Ninja;Fans;IT;pn.likes.100.3
114117143;18.10.2017 14:41;18.10.2017 15:02;63037;147;Деньги от Payment Ninja;AutoReplyMessage;US;pn.sub.vip.year.50
114114750;18.10.2017 11:01;18.10.2017 11:09;6409;147;Деньги от Google Play;AutoReplyMessage;US;com.topface.topface.sub.vip.month.5
114366967;03.11.2017 7:08;05.11.2017 10:11;12610;19;Деньги от Payment Ninja;Menu;US;pn.coins.100.10
114423769;06.11.2017 2:02;11.11.2017 8:29;2730;67;Деньги от Google Play;EmptyLikes;US;com.topface.topface.likes.100.3
114426369;06.11.2017 6:09;06.11.2017 7:47;6292;147;Деньги от Payment Ninja;Dating;US;pn..sub.vip.month.5
114154999;21.10.2017 2:51;22.10.2017 23:00;6305;19;Деньги от Payment Ninja;EmptyLikes;US;pn.coins.40.5
114069229;15.10.2017 17:08;23.10.2017 13:42;12909;147;Деньги от Google Play;TrialVipPopup;ES;com.topface.topface.sub.trial.vip.month.10.v2
114127617;19.10.2017 7:36;19.10.2017 7:52;7332;147;Деньги от Google Play;Dating;GB;com.topface.topface.sub.vip.month.10
114299883;29.10.2017 23:08;29.10.2017 23:30;6305;19;Деньги от Payment Ninja;EmptyLikes;US;pn.coins.40.5
114401486;05.11.2017 5:18;12.11.2017 7:19;9087;147;Деньги от Google Play;TrialVipPopup;US;com.topface.topface.sub.trial.vip.month.10.v2
114441658;06.11.2017 22:37;06.11.2017 22:49;6292;147;Деньги от Payment Ninja;AutoReplyMessage;IL;pn..sub.vip.month.5
114166112;21.10.2017 19:11;28.10.2017 12:46;6305;19;Деньги от Payment Ninja;autorefill;GB;pn.coins.40.5
114077995;16.10.2017 1:38;16.10.2017 2:08;3783;67;Деньги от Payment Ninja;Gifts;IT;pn.likes.100.3
114459337;07.11.2017 22:09;10.11.2017 1:31;2327;67;Деньги от Google Play;EmptyLikes;DE;com.topface.topface.likes.100.3
114307428;30.10.2017 11:22;06.11.2017 13:54;10556;147;Деньги от Google Play;TrialVipPopup;AR;com.topface.topface.sub.trial.vip.month.10.v2
114233363;25.10.2017 23:10;26.10.2017 0:21;6305;19;Деньги от Payment Ninja;EmptyLikes;IL;pn.coins.40.5
114329181;31.10.2017 17:51;07.11.2017 19:51;13468;147;Деньги от Google Play;TrialVipPopup;US;com.topface.topface.sub.trial.vip.month.13
114407875;05.11.2017 13:32;12.11.2017 15:32;12402;147;Деньги от Google Play;TrialVipPopup;CH;com.topface.topface.sub.trial.vip.month.13
114282013;29.10.2017 2:50;14.11.2017 22:01;897;19;Деньги от Google Play;EmptyLikes;US;com.topface.topface.coins.6.1
114077995;16.10.2017 1:38;16.10.2017 1:57;3783;67;Деньги от Payment Ninja;EmptyAdmirations;IT;pn.likes.100.3
114077995;16.10.2017 1:38;16.10.2017 2:26;31525;19;Деньги от Payment Ninja;Menu;IT;pn.coins.300.25
114400123;05.11.2017 2:37;06.11.2017 17:43;1456;127;Деньги от Ninja;sympathy_access;IT;
114232368;25.10.2017 22:08;04.11.2017 16:08;6292;147;Деньги от Payment Ninja;Fans;IT;pn..sub.vip.month.5
114166112;21.10.2017 19:11;23.10.2017 13:48;1261;19;Деньги от Payment Ninja;EmptyLikes;GB;pn.coins.6.1
114415658;05.11.2017 19:36;07.11.2017 20:04;3783;67;Деньги от Payment Ninja;EmptyLikes;IL;pn.likes.100.3
114134630;19.10.2017 19:05;19.10.2017 19:33;6448;147;Деньги от Google Play;PopularUserChatBlock;FR;com.topface.topface.sub.vip.month.5
114070909;15.10.2017 18:45;16.10.2017 9:52;30264;68;Деньги от Ninja;super_popup_profile_menu;US;
114077995;16.10.2017 1:38;16.10.2017 2:26;31525;19;Деньги от Payment Ninja;Menu;IT;pn.coins.300.25
114202541;23.10.2017 23:38;23.10.2017 23:46;3952;146;Деньги от Google Play;EmptyLikes;IT;com.topface.topface.sub.coins.month.40.5
114077995;16.10.2017 1:38;16.10.2017 10:24;31525;19;Деньги от Payment Ninja;Menu;IT;pn.coins.300.25
114289507;29.10.2017 13:38;29.10.2017 14:03;4537;147;Деньги от Google Play;PopularUserChatBlock;US;com.topface.topface.sub.vip.month.5
114400123;05.11.2017 2:37;06.11.2017 17:43;1456;127;Деньги от Ninja;sympathy_access;IT;
114433419;06.11.2017 15:05;13.11.2017 4:08;6292;147;Деньги от Payment Ninja;LeftMenu;US;pn..sub.vip.month.5
114154999;21.10.2017 2:51;22.10.2017 23:00;6305;19;Деньги от Payment Ninja;EmptyLikes;US;pn.coins.40.5
114415689;05.11.2017 19:37;10.11.2017 17:52;6305;19;Деньги от Payment Ninja;EmptyLikes;US;pn.coins.40.5
114157038;21.10.2017 7:13;28.10.2017 9:03;3549;68;Деньги от PaymentWall (mobile);none;CA;com.topface.topface.buy.sms.vip.day.10
114276051;28.10.2017 18:50;11.11.2017 6:05;6292;147;Деньги от Payment Ninja;promo.key31;US;pn..sub.vip.month.5
114067210;15.10.2017 15:04;30.10.2017 2:44;6305;19;Деньги от Payment Ninja;autorefill;GB;pn.coins.40.5
114299179;29.10.2017 22:30;30.10.2017 18:56;3913;146;Деньги от Google Play;EmptyLikes;FR;com.topface.topface.sub.coins.month.40.5
114077995;16.10.2017 1:38;16.10.2017 2:52;31525;19;Деньги от Payment Ninja;Menu;IT;pn.coins.300.25
114394860;04.11.2017 20:47;04.11.2017 22:17;63037;147;Деньги от Payment Ninja;AutoReplyMessage;TR;pn.sub.vip.year.50
114067210;15.10.2017 15:04;15.10.2017 18:18;6305;19;Деньги от Payment Ninja;autorefill;GB;pn.coins.40.5
114185412;22.10.2017 22:07;25.10.2017 22:49;2119;147;Деньги от Google Play;UserProfileFragment;US;com.topface.topface.sub.vip.month.5
114286943;29.10.2017 10:54;11.11.2017 1:21;6305;19;Деньги от Payment Ninja;EmptyLikes;AR;pn.coins.40.5
114096671;17.10.2017 3:36;10.11.2017 15:21;2730;67;Деньги от Google Play;EmptyLikes;US;com.topface.topface.likes.100.3
114400123;05.11.2017 2:37;06.11.2017 17:41;7306;68;Деньги от Ninja;superPopupFromBlockExpressMessages;IT;
114422698;06.11.2017 0:54;09.11.2017 5:21;728;19;Деньги от Google Play;EmptyLikes;DE;com.topface.topface.coins.6.1
114426360;06.11.2017 6:08;14.11.2017 22:37;9087;147;Деньги от Google Play;TrialVipPopup;US;com.topface.topface.sub.trial.vip.month.10.v2
114054222;14.10.2017 19:57;15.10.2017 13:14;871;146;Деньги от Google Play;EmptyLikes;IL;com.topface.topface.sub.coins.month.6.1
114111188;18.10.2017 2:39;25.10.2017 4:39;13884;147;Деньги от Google Play;TrialVipPopup;AR;com.topface.topface.sub.trial.vip.month.13
114315167;30.10.2017 20:37;04.11.2017 3:15;767;146;Деньги от Google Play;Fans;CA;com.topface.topface.sub.coins.month.6.1
114162561;21.10.2017 15:12;23.10.2017 11:48;6305;19;Деньги от Payment Ninja;EmptyLikes;US;pn.coins.40.5
114422786;06.11.2017 0:59;08.11.2017 23:27;6292;147;Деньги от Payment Ninja;LeftMenu;CL;pn..sub.vip.month.5
114238774;26.10.2017 10:02;30.10.2017 10:09;2730;67;Деньги от Google Play;EmptyLikes;AE;com.topface.topface.likes.100.3
114400800;05.11.2017 3:55;06.11.2017 0:28;1261;19;Деньги от Payment Ninja;autorefill;US;pn.coins.6.1
114320125;31.10.2017 3:34;13.11.2017 15:07;6292;147;Деньги от Payment Ninja;PopularUserBlockDialog;ES;pn..sub.vip.month.5
114194946;23.10.2017 14:36;23.10.2017 15:01;6396;147;Деньги от Google Play;AutoReplyMessage;FR;com.topface.topface.sub.vip.month.5
114102610;17.10.2017 15:01;20.10.2017 10:36;5525;147;Деньги от Google Play;promo.key31;IL;com.topface.topface.sub.vip.month.5
114077995;16.10.2017 1:38;17.10.2017 20:53;31525;19;Деньги от Payment Ninja;Menu;IT;pn.coins.300.25
114178407;22.10.2017 14:04;29.10.2017 16:20;3575;19;Деньги от PaymentWall (mobile);none;US;com.topface.topface.buy.sms.coins.30
114291379;29.10.2017 15:24;06.11.2017 22:30;3432;147;Деньги от Google Play;promo.key31;TR;com.topface.topface.sub.vip.month.5
114112424;18.10.2017 6:08;20.10.2017 12:57;6305;19;Деньги от Payment Ninja;Menu;PT;pn.coins.40.5
114386097;04.11.2017 11:30;05.11.2017 2:39;4537;147;Деньги от Google Play;none;AE;com.topface.topface.sub.vip.month.5
114197991;23.10.2017 18:31;02.11.2017 19:03;6344;147;Деньги от Google Play;promo.key31;FR;com.topface.topface.sub.vip.month.5
114438606;06.11.2017 19:56;08.11.2017 18:18;1261;19;Деньги от Payment Ninja;EmptyLikes;AR;pn.coins.6.1
114335355;01.11.2017 1:06;01.11.2017 13:33;3913;146;Деньги от Google Play;EmptyLikes;FR;com.topface.topface.sub.coins.month.40.5
114054222;14.10.2017 19:57;15.10.2017 13:08;6292;147;Деньги от Payment Ninja;Dating;IL;pn..sub.vip.month.5
114438606;06.11.2017 19:56;08.11.2017 18:18;1261;19;Деньги от Payment Ninja;EmptyLikes;AR;pn.coins.6.1
114296016;29.10.2017 19:44;05.11.2017 21:51;13247;147;Деньги от Google Play;AutoReplyMessage;AE;com.topface.topface.sub.trial.vip.month.13
114416205;05.11.2017 19:57;05.11.2017 20:05;728;146;Деньги от Google Play;AdToPhotoBlog;FR;com.topface.topface.sub.coins.month.6.1
114155327;21.10.2017 3:28;21.10.2017 3:39;6422;0;Деньги от Google Play;none;FR;com.topface.topface.sub.vip.month.5
114403948;05.11.2017 9:34;12.11.2017 11:37;13247;147;Деньги от Google Play;AutoReplyMessage;CL;com.topface.topface.sub.trial.vip.month.13
114421560;05.11.2017 23:52;06.11.2017 0:04;6292;147;Деньги от Payment Ninja;LeftMenu;AR;pn..sub.vip.month.5
114205364;24.10.2017 5:41;31.10.2017 7:41;9087;147;Деньги от Google Play;TrialVipPopup;US;com.topface.topface.sub.trial.vip.month.10.v2
114434329;06.11.2017 16:02;09.11.2017 10:32;3874;147;Деньги от Google Play;none;US;com.topface.topface.sub.vip.month.5
114097801;17.10.2017 6:45;17.10.2017 18:46;12727;147;Деньги от Google Play;TrialVipPopup;US;com.topface.topface.sub.trial.vip.month.13
114435816;06.11.2017 17:23;13.11.2017 19:23;13442;147;Деньги от Google Play;TrialVipPopup;GB;com.topface.topface.sub.trial.vip.month.13
114248470;26.10.2017 22:27;29.10.2017 21:13;1898;19;Деньги от PaymentWall (mobile);none;IT;com.topface.topface.buy.sms.coins.30
114198529;23.10.2017 19:06;05.11.2017 18:18;4914;147;Деньги от Google Play;promo.key31;AE;com.topface.topface.sub.vip.month.5
114142321;20.10.2017 7:49;20.10.2017 16:00;3965;146;Деньги от Google Play;EmptyLikes;FR;com.topface.topface.sub.coins.month.40.5
114423636;06.11.2017 1:52;13.11.2017 3:52;9087;147;Деньги от Google Play;TrialVipPopup;US;com.topface.topface.sub.trial.vip.month.10.v2
114077995;16.10.2017 1:38;17.10.2017 2:23;3783;67;Деньги от Payment Ninja;Menu;IT;pn.likes.100.3
114077995;16.10.2017 1:38;16.10.2017 18:42;31525;19;Деньги от Payment Ninja;Fans;IT;pn.coins.300.25
114166112;21.10.2017 19:11;03.11.2017 10:44;3783;67;Деньги от Payment Ninja;EmptyLikes;GB;pn.likes.100.3
114154541;21.10.2017 1:59;28.10.2017 4:48;9087;147;Деньги от Google Play;TrialVipPopup;US;com.topface.topface.sub.trial.vip.month.10.v2
114341298;01.11.2017 13:42;01.11.2017 14:41;6292;147;Деньги от Payment Ninja;UserProfileFragment;US;pn..sub.vip.month.5
114320125;31.10.2017 3:34;13.11.2017 15:26;6305;19;Деньги от Payment Ninja;Menu;ES;pn.coins.40.5
114371728;03.11.2017 14:48;04.11.2017 0:49;6292;147;Деньги от Payment Ninja;promo.key31;IT;pn..sub.vip.month.5
114360585;02.11.2017 20:22;03.11.2017 13:09;6448;147;Деньги от Google Play;promo.key31;IT;com.topface.topface.sub.vip.month.5
114175165;22.10.2017 9:21;23.10.2017 3:35;4537;147;Деньги от Google Play;promo.key31;US;com.topface.topface.sub.vip.month.5
114194720;23.10.2017 14:16;29.10.2017 9:25;871;19;Деньги от Google Play;EmptyLikes;IL;com.topface.topface.coins.6.1
114335355;01.11.2017 1:06;04.11.2017 23:21;3900;19;Деньги от Google Play;EmptyLikes;FR;com.topface.topface.coins.40.5
114166112;21.10.2017 19:11;22.10.2017 1:11;6305;19;Деньги от Payment Ninja;EmptyLikes;GB;pn.coins.40.5
114126498;19.10.2017 4:18;24.10.2017 16:09;6305;19;Деньги от Payment Ninja;autorefill;AR;pn.coins.40.5
114164332;21.10.2017 17:12;25.10.2017 17:20;6292;147;Деньги от Payment Ninja;promo.key31;CA;pn..sub.vip.month.5
114336973;01.11.2017 5:07;01.11.2017 5:16;2886;68;Деньги от PaymentWall (mobile);none;FR;com.topface.topface.buy.sms.vip.day.10
114171928;22.10.2017 1:38;29.10.2017 3:44;12883;147;Деньги от Google Play;TrialVipPopup;ES;com.topface.topface.sub.trial.vip.month.13
114140962;20.10.2017 4:25;01.11.2017 2:56;9919;147;Деньги от Google Play;TrialVipPopup;CL;com.topface.topface.sub.trial.vip.month.10.v2
114369887;03.11.2017 12:12;04.11.2017 3:43;6305;19;Деньги от Payment Ninja;Menu;ES;pn.coins.40.5
114366967;03.11.2017 7:08;03.11.2017 7:56;6292;147;Деньги от Payment Ninja;AutoReplyMessage;US;pn..sub.vip.month.5
