user_id;registration_date;payment_date;revenue;payment_service_id;payment_provider;place;country;product_id
114400762;05.11.2017 3:50;05.11.2017 3:54;4537;147;Деньги от Google Play;SendMessage;GB;com.topface.topface.sub.vip.month.5
114304541;30.10.2017 5:47;30.10.2017 6:02;5265;147;Деньги от Google Play;LeftMenu;US;com.topface.topface.sub.vip.month.5
114314087;30.10.2017 19:29;12.11.2017 0:39;1261;19;Деньги от Payment Ninja;EmptyLikes;IT;pn.coins.6.1
114425641;06.11.2017 4:54;06.11.2017 5:14;4537;147;Деньги от Google Play;LeftMenu;US;com.topface.topface.sub.vip.month.5
114078860;16.10.2017 3:06;16.10.2017 12:03;3965;146;Деньги от Google Play;EmptyLikes;IT;com.topface.topface.sub.coins.month.40.5
114153647;21.10.2017 0:17;21.10.2017 1:48;6292;147;Деньги от Payment Ninja;SendMessage;US;pn..sub.vip.month.5
114310295;30.10.2017 15:22;30.10.2017 15:48;3783;67;Деньги от Payment Ninja;Menu;ES;pn.likes.100.3
114474837;08.11.2017 22:35;14.11.2017 19:59;6500;147;Деньги от Google Play;PopularUserBlockDialog;IT;com.topface.topface.sub.vip.month.5
114495950;10.11.2017 4:59;13.11.2017 0:15;1261;19;Деньги от Payment Ninja;autorefill;IL;pn.coins.6.1
114205712;24.10.2017 6:24;31.10.2017 8:39;16913;147;Деньги от Google Play;LeftMenu;PT;com.topface.topface.sub.trial.vip.month.13
114273138;28.10.2017 14:47;28.10.2017 14:56;6292;147;Деньги от Payment Ninja;Dating;IL;pn..sub.vip.month.5
114190783;23.10.2017 8:05;23.10.2017 10:02;6357;147;Деньги от Google Play;LeftMenu;UA;com.topface.topface.sub.vip.month.5
114096423;17.10.2017 2:58;20.10.2017 20:08;2730;67;Деньги от Google Play;EmptyLikes;US;com.topface.topface.likes.100.3
114175714;22.10.2017 10:12;22.10.2017 10:37;845;146;Деньги от Google Play;AdToPhotoBlog;US;com.topface.topface.sub.coins.month.6.1
114136853;19.10.2017 21:42;20.10.2017 12:37;4602;146;Деньги от Google Play;EmptyLikes;AE;com.topface.topface.sub.coins.month.40.5
114357861;02.11.2017 16:45;05.11.2017 17:23;507;146;Деньги от Google Play;AdToPhotoBlog;TR;com.topface.topface.sub.coins.month.6.1
114371766;03.11.2017 14:51;10.11.2017 16:51;12701;147;Деньги от Google Play;TrialVipPopup;FR;com.topface.topface.sub.trial.vip.month.10.v2
114392186;04.11.2017 18:16;04.11.2017 18:26;2717;68;Деньги от PaymentWall (mobile);none;FR;com.topface.topface.buy.sms.vip.day.10
114168410;21.10.2017 21:28;31.10.2017 0:53;1261;19;Деньги от Payment Ninja;EmptyLikes;US;pn.coins.6.1
114357861;02.11.2017 16:45;05.11.2017 17:22;1573;67;Деньги от Google Play;AdToPhotoBlog;TR;com.topface.topface.likes.100.3
114377299;03.11.2017 21:08;03.11.2017 21:21;2548;19;Деньги от PaymentWall (mobile);none;CA;com.topface.topface.buy.sms.coins.22
114169487;21.10.2017 22:33;21.10.2017 22:38;4537;147;Деньги от Google Play;LeftMenu;US;com.topface.topface.sub.vip.month.5
114185582;22.10.2017 22:18;22.10.2017 22:27;6292;147;Деньги от Payment Ninja;AutoReplyMessage;US;pn..sub.vip.month.5
114165843;21.10.2017 18:54;24.10.2017 17:18;6292;147;Деньги от Payment Ninja;LeftMenu;CL;pn..sub.vip.month.5
114298555;29.10.2017 21:59;08.11.2017 13:54;4056;19;Деньги от PaymentWall (mobile);none;AT;com.topface.topface.buy.sms.coins.30
114190783;23.10.2017 8:05;26.10.2017 9:37;1261;19;Деньги от Payment Ninja;EmptyLikes;UA;pn.coins.6.1
114186212;22.10.2017 22:57;23.10.2017 0:06;2353;67;Деньги от Google Play;EmptyLikes;IT;com.topface.topface.likes.100.3
114182070;22.10.2017 18:37;29.10.2017 20:37;9815;147;Деньги от Google Play;TrialVipPopup;CA;com.topface.topface.sub.trial.vip.month.10.v2
114170853;22.10.2017 0:04;29.10.2017 20:35;6292;147;Деньги от Payment Ninja;LeftMenu;AE;pn..sub.vip.month.5
114298555;29.10.2017 21:59;06.11.2017 23:58;4056;68;Деньги от PaymentWall (mobile);none;AT;com.topface.topface.buy.sms.vip.day.10
114299879;29.10.2017 23:08;10.11.2017 14:16;6305;19;Деньги от Payment Ninja;EmptyLikes;CL;pn.coins.40.5
114390551;04.11.2017 16:42;04.11.2017 16:48;6292;147;Деньги от Payment Ninja;AutoReplyMessage;US;pn..sub.vip.month.5
114167854;21.10.2017 20:54;22.10.2017 1:30;6305;19;Деньги от Payment Ninja;EmptyLikes;US;pn.coins.40.5
114361651;02.11.2017 21:36;02.11.2017 21:52;4732;147;Деньги от Google Play;SendMessage;US;com.topface.topface.sub.vip.month.5
114357861;02.11.2017 16:45;09.11.2017 19:30;7033;147;Деньги от Google Play;TrialVipPopup;TR;com.topface.topface.sub.trial.vip.month.10.v2
114188792;23.10.2017 2:40;26.10.2017 7:24;4537;147;Деньги от Google Play;promo.key31;US;com.topface.topface.sub.vip.month.5
114235297;26.10.2017 2:05;02.11.2017 13:03;6292;147;Деньги от Payment Ninja;promo.key31;GB;pn..sub.vip.month.5
114078506;16.10.2017 2:27;26.10.2017 23:05;741;146;Деньги от Google Play;AdToPhotoBlog;PT;com.topface.topface.sub.coins.month.6.1
114186212;22.10.2017 22:57;23.10.2017 0:06;2353;67;Деньги от Google Play;EmptyLikes;IT;com.topface.topface.likes.100.3
114165843;21.10.2017 18:54;24.10.2017 17:20;3783;67;Деньги от Payment Ninja;EmptyLikes;CL;pn.likes.100.3
114165843;21.10.2017 18:54;24.10.2017 17:19;3783;67;Деньги от Payment Ninja;EmptyLikes;CL;pn.likes.100.3
114203615;24.10.2017 1:15;28.10.2017 15:10;5148;147;Деньги от Google Play;LeftMenu;GB;com.topface.topface.sub.vip.month.5
114220280;25.10.2017 3:44;13.11.2017 22:50;10413;68;Деньги от PaymentWall (mobile);none;AR;com.topface.topface.buy.vip.day.20
114272428;28.10.2017 13:51;29.10.2017 14:38;7813;146;Деньги от Google Play;EmptyLikes;FR;com.topface.topface.sub.coins.month.100.10
114142687;20.10.2017 8:38;22.10.2017 12:44;5161;147;Деньги от Google Play;promo.key31;GB;com.topface.topface.sub.vip.month.5
114112554;18.10.2017 6:29;22.10.2017 8:52;3783;67;Деньги от Payment Ninja;EmptyLikes;US;pn.likes.100.3
114081159;16.10.2017 8:03;16.10.2017 18:13;6292;147;Деньги от Payment Ninja;Fans;ES;pn..sub.vip.month.5
114281696;29.10.2017 2:08;04.11.2017 17:46;1261;19;Деньги от Payment Ninja;Menu;US;pn.coins.6.1
114179556;22.10.2017 15:35;25.10.2017 0:50;6292;147;Деньги от Payment Ninja;promo.key31;FR;pn..sub.vip.month.5
114221941;25.10.2017 7:59;25.10.2017 13:25;3783;67;Деньги от Payment Ninja;Menu;IT;pn.likes.100.3
114044118;14.10.2017 2:54;14.10.2017 16:47;2730;67;Деньги от Google Play;EmptyLikes;US;com.topface.topface.likes.100.3
114435690;06.11.2017 17:16;06.11.2017 17:37;897;146;Деньги от Google Play;Gifts;US;com.topface.topface.sub.coins.month.6.1
114310295;30.10.2017 15:22;02.11.2017 13:48;6305;19;Деньги от Payment Ninja;Gifts;ES;pn.coins.40.5
114186212;22.10.2017 22:57;26.10.2017 1:29;2366;67;Деньги от Google Play;AdToPhotoBlog;IT;com.topface.topface.likes.100.3
114400712;05.11.2017 3:45;05.11.2017 3:52;3861;147;Деньги от Google Play;AutoReplyMessage;US;com.topface.topface.sub.vip.month.5
114112554;18.10.2017 6:29;22.10.2017 23:22;1261;19;Деньги от Payment Ninja;EmptyLikes;US;pn.coins.6.1
114469287;08.11.2017 15:19;08.11.2017 15:48;3692;68;Деньги от PaymentWall (mobile);none;US;com.topface.topface.buy.sms.vip.day.10
114171380;22.10.2017 0:46;28.10.2017 8:16;1261;19;Деньги от Payment Ninja;AdToPhotoBlog;US;pn.coins.6.1
114078142;16.10.2017 1:51;16.10.2017 1:57;4537;147;Деньги от Google Play;none;US;com.topface.topface.sub.vip.month.5
114259374;27.10.2017 16:51;06.11.2017 15:15;11102;147;Деньги от Google Play;TrialVipPopup;IL;com.topface.topface.sub.trial.vip.month.10.v2
114134365;19.10.2017 18:44;26.10.2017 20:48;16562;147;Деньги от Google Play;TrialVipPopup;FR;com.topface.topface.sub.trial.vip.month.13
114377109;03.11.2017 20:56;07.11.2017 12:04;14040;19;Деньги от PaymentWall (mobile);none;US;com.topface.topface.buy.coins.100
114297403;29.10.2017 20:53;31.10.2017 20:15;6305;19;Деньги от Payment Ninja;autorefill;IT;pn.coins.40.5
114188633;23.10.2017 2:20;11.11.2017 7:45;3926;146;Деньги от Google Play;EmptyLikes;IT;com.topface.topface.sub.coins.month.40.5
114289906;29.10.2017 14:02;05.11.2017 18:01;16341;147;Деньги от Google Play;AutoReplyMessage;DE;com.topface.topface.sub.trial.vip.month.13
114112554;18.10.2017 6:29;24.10.2017 6:08;3783;67;Деньги от Payment Ninja;Menu;US;pn.likes.100.3
114237837;26.10.2017 8:30;26.10.2017 9:42;4537;147;Деньги от Google Play;PopularUserBlockDialog;US;com.topface.topface.sub.vip.month.5
114083215;16.10.2017 11:26;17.10.2017 11:56;6305;19;Деньги от Payment Ninja;EmptyLikes;GB;pn.coins.40.5
114310295;30.10.2017 15:22;30.10.2017 16:00;1261;19;Деньги от Payment Ninja;autorefill;ES;pn.coins.6.1
114210274;24.10.2017 14:22;27.10.2017 22:24;2015;68;Деньги от PaymentWall (mobile);none;PT;com.topface.topface.buy.sms.vip.day.10
114495950;10.11.2017 4:59;14.11.2017 20:15;1261;19;Деньги от Payment Ninja;EmptyLikes;IL;pn.coins.6.1
114295382;29.10.2017 19:11;31.10.2017 0:39;6344;147;Деньги от Google Play;promo.key31;FR;com.topface.topface.sub.vip.month.5
114328847;31.10.2017 17:26;08.11.2017 21:15;2314;67;Деньги от Google Play;EmptyLikes;FR;com.topface.topface.likes.100.3
114174049;22.10.2017 7:04;23.10.2017 20:17;1261;19;Деньги от Payment Ninja;autorefill;IL;pn.coins.6.1
114125688;19.10.2017 1:58;20.10.2017 16:08;2379;67;Деньги от Google Play;EmptyLikes;US;com.topface.topface.likes.100.3
114320583;31.10.2017 4:43;03.11.2017 21:13;6305;19;Деньги от Payment Ninja;EmptyLikes;US;pn.coins.40.5
114310295;30.10.2017 15:22;02.11.2017 13:39;6396;147;Деньги от Google Play;LeftMenu;ES;com.topface.topface.sub.vip.month.5
114083215;16.10.2017 11:26;19.10.2017 6:33;6292;147;Деньги от Payment Ninja;LeftMenu;GB;pn..sub.vip.month.5
114071012;15.10.2017 18:51;15.10.2017 19:26;6435;147;Деньги от Google Play;AutoReplyMessage;FR;com.topface.topface.sub.vip.month.5
114357861;02.11.2017 16:45;08.11.2017 23:09;2587;19;Деньги от Google Play;AdToPhotoBlog;TR;com.topface.topface.coins.40.5
114299879;29.10.2017 23:08;09.11.2017 1:39;3783;67;Деньги от Payment Ninja;EmptyLikes;CL;pn.likes.100.3
114281696;29.10.2017 2:08;04.11.2017 17:47;1261;19;Деньги от Payment Ninja;Menu;US;pn.coins.6.1
114174049;22.10.2017 7:04;23.10.2017 20:17;1261;19;Деньги от Payment Ninja;EmptyLikes;IL;pn.coins.6.1
114140443;20.10.2017 3:05;20.10.2017 3:16;7969;147;Деньги от Google Play;AutoReplyMessage;PT;com.topface.topface.sub.vip.month.10
114453084;07.11.2017 15:43;09.11.2017 17:27;871;19;Деньги от Google Play;EmptyLikes;IL;com.topface.topface.coins.6.1
114168410;21.10.2017 21:28;31.10.2017 0:53;1261;19;Деньги от Payment Ninja;EmptyLikes;US;pn.coins.6.1
114377109;03.11.2017 20:56;05.11.2017 16:05;9360;68;Деньги от PaymentWall (mobile);none;US;com.topface.topface.buy.vip.day.20
114298555;29.10.2017 21:59;07.11.2017 11:26;4056;19;Деньги от PaymentWall (mobile);none;AT;com.topface.topface.buy.sms.coins.30
114189567;23.10.2017 4:57;04.11.2017 19:46;4732;147;Деньги от Google Play;PopularUserBlockDialog;CL;com.topface.topface.sub.vip.month.5
114310295;30.10.2017 15:22;02.11.2017 13:38;6292;147;Деньги от Payment Ninja;LeftMenu;ES;pn..sub.vip.month.5
114071012;15.10.2017 18:51;05.11.2017 16:00;2314;67;Деньги от Google Play;Menu;FR;com.topface.topface.likes.100.3
114483074;09.11.2017 13:24;11.11.2017 3:11;897;146;Деньги от Google Play;EmptyLikes;CA;com.topface.topface.sub.coins.month.6.1
114175714;22.10.2017 10:12;29.10.2017 12:16;12883;147;Деньги от Google Play;AutoReplyMessage;US;com.topface.topface.sub.trial.vip.month.13
114421415;05.11.2017 23:44;06.11.2017 0:04;6292;147;Деньги от Payment Ninja;AutoReplyMessage;US;pn..sub.vip.month.5
114270706;28.10.2017 11:19;29.10.2017 3:57;4602;146;Деньги от Google Play;EmptyLikes;US;com.topface.topface.sub.coins.month.40.5
114499937;10.11.2017 11:45;12.11.2017 15:23;6292;147;Деньги от Payment Ninja;promo.key31;AR;pn..sub.vip.month.5
114419257;05.11.2017 22:03;13.11.2017 0:27;9087;147;Деньги от Google Play;TrialVipPopup;US;com.topface.topface.sub.trial.vip.month.10.v2
114150804;20.10.2017 20:39;29.10.2017 15:06;2314;67;Деньги от Google Play;EmptyLikes;ES;com.topface.topface.likes.100.3
114433442;06.11.2017 15:06;09.11.2017 15:21;1482;19;Деньги от PaymentWall (mobile);none;PT;com.topface.topface.buy.sms.coins.22
114400762;05.11.2017 3:50;11.11.2017 3:31;2158;67;Деньги от Google Play;EmptyLikes;GB;com.topface.topface.likes.100.3
114350348;02.11.2017 2:03;09.11.2017 4:35;10400;147;Деньги от Google Play;TrialVipPopup;GB;com.topface.topface.sub.trial.vip.month.10.v2
114211798;24.10.2017 16:19;04.11.2017 14:09;6292;147;Деньги от Payment Ninja;promo.key31;GB;pn..sub.vip.month.5
114320583;31.10.2017 4:43;03.11.2017 21:13;3783;67;Деньги от Payment Ninja;EmptyLikes;US;pn.likes.100.3
114425439;06.11.2017 4:33;09.11.2017 5:55;6292;147;Деньги от Payment Ninja;LeftMenu;US;pn..sub.vip.month.5
114152105;20.10.2017 22:14;20.10.2017 22:27;7930;147;Деньги от Google Play;LeftMenu;DE;com.topface.topface.sub.vip.month.10
114174049;22.10.2017 7:04;22.10.2017 18:35;6292;147;Деньги от Payment Ninja;Dating;IL;pn..sub.vip.month.5
114483074;09.11.2017 13:24;11.11.2017 3:13;897;19;Деньги от Google Play;EmptyLikes;CA;com.topface.topface.coins.6.1
114461808;08.11.2017 1:08;08.11.2017 10:19;3042;68;Деньги от PaymentWall (mobile);none;BE;com.topface.topface.buy.sms.vip.day.10
114112554;18.10.2017 6:29;22.10.2017 23:23;1261;19;Деньги от Payment Ninja;EmptyLikes;US;pn.coins.6.1
114175714;22.10.2017 10:12;29.10.2017 3:34;2366;67;Деньги от Google Play;EmptyLikes;US;com.topface.topface.likes.100.3
114292276;29.10.2017 16:19;05.11.2017 18:35;16614;147;Деньги от Google Play;PopularUserBlockDialog;BE;com.topface.topface.sub.trial.vip.month.13
114164126;21.10.2017 16:58;08.11.2017 12:18;9958;147;Деньги от Google Play;TrialVipPopup;US;com.topface.topface.sub.trial.vip.month.10.v2
114281696;29.10.2017 2:08;05.11.2017 5:49;12727;147;Деньги от Google Play;TrialVipPopup;US;com.topface.topface.sub.trial.vip.month.13
114391385;04.11.2017 17:31;04.11.2017 18:05;6292;147;Деньги от Payment Ninja;Dating;ES;pn..sub.vip.month.5
114171380;22.10.2017 0:46;28.10.2017 8:12;6292;147;Деньги от Payment Ninja;AutoReplyMessage;US;pn..sub.vip.month.5
114194008;23.10.2017 13:19;25.10.2017 22:43;3965;146;Деньги от Google Play;EmptyLikes;BE;com.topface.topface.sub.coins.month.40.5
114298207;29.10.2017 21:40;05.11.2017 23:49;13247;147;Деньги от Google Play;Dating;AE;com.topface.topface.sub.trial.vip.month.13
114178606;22.10.2017 14:21;23.10.2017 15:37;3588;68;Деньги от PaymentWall (mobile);none;GB;com.topface.topface.buy.sms.vip.day.10
114174049;22.10.2017 7:04;23.10.2017 20:17;1261;19;Деньги от Payment Ninja;EmptyLikes;IL;pn.coins.6.1
114377299;03.11.2017 21:08;03.11.2017 21:26;3549;68;Деньги от PaymentWall (mobile);none;CA;com.topface.topface.buy.sms.vip.day.10
114194008;23.10.2017 13:19;30.10.2017 15:35;16640;147;Деньги от Google Play;TrialVipPopup;BE;com.topface.topface.sub.trial.vip.month.13
114358915;02.11.2017 18:13;09.11.2017 20:32;12727;147;Деньги от Google Play;SendMessage;US;com.topface.topface.sub.trial.vip.month.13
114171380;22.10.2017 0:46;28.10.2017 8:17;1261;19;Деньги от Payment Ninja;autorefill;US;pn.coins.6.1
114299879;29.10.2017 23:08;15.11.2017 0:57;9997;147;Деньги от Google Play;TrialVipPopup;CL;com.topface.topface.sub.trial.vip.month.10.v2
114369533;03.11.2017 11:43;03.11.2017 11:57;6292;147;Деньги от Payment Ninja;AutoReplyMessage;ES;pn..sub.vip.month.5
